법인등록번호,자산총액,직전사업결산일자,자본금액,자본총액,회사구분,부채총액,소속회사명,기업공개일자,기업설립일,집단편입일,업종코드,업종명,상시종업원수,공개년월,출력순위,대표자명,매출액,결산기일,당기순이익,기업집단명,rcmgCode
1.10E+12,7.59E+11,20210319,60357000000,2.50E+11,일반회사,5.09E+11,청진이삼프로젝트,,20101125,20150501,L68,부동산업,1,202105,2232,박민용,43630000000,20201231,11825000000,DL,16034899
1.10E+12,4682000000,20210319,980000000,786000000,일반회사,3896000000,양주에코텍,,20101202,20170401,E37,"하수, 폐수 및 분뇨 처리업",1,202105,1771,송태을,2287000000,20201231,105000000,한화,17086721
1.10E+12,4.59E+11,20210326,5000000000,-3.06E+11,일반회사,7.65E+11,오산랜드마크프로젝트,,20101214,20210201,L68,부동산업,1,202105,2028,이현주,,20201231,-61844000000,DL,16037417
1.10E+12,34818000000,20210331,4010000000,-11510000000,일반회사,46328000000,유진홈센터,,20101223,20161017,G47,소매업; 자동차 제외,124,202105,660,유순태,38529000000,20201231,-24416000000,유진,16039277
1.10E+12,6.99E+11,20210330,4.75E+11,5.76E+11,일반회사,1.23E+11,울산아로마틱스,,20101227,20110201,C20,화학 물질 및 화학제품 제조업; 의약품 제외,15,202105,2051,윤보흥,2.60E+11,20201231,21277000000,에스케이,17042242
1.10E+12,15180000000,20210319,50000000,8024000000,일반회사,7156000000,플레이엠엔터테인먼트,,20110103,20160310,M73,"기타 전문, 과학 및 기술 서비스업",58,202105,992,장데니현진,16124000000,20201231,-1200000000,카카오,17046209
1.10E+12,5.43E+11,20210323,30000000000,1.47E+11,일반회사,3.96E+11,현대종합특수강,,20110104,20150401,C24,1차 금속 제조업,285,202105,2564,이상원,4.07E+11,20201231,-69795000000,현대자동차,16039588
1.10E+12,8.00E+11,20210324,27200000000,4.40E+11,일반회사,3.60E+11,동원로엑스,,20110101,20170201,H52,창고 및 운송관련 서비스업,1754,202105,1338,김종성,9.39E+11,20201231,46216000000,동원,17000023
1.10E+12,1.24E+13,20210325,2.41E+11,3.43E+12,일반회사,9.02E+12,에스케이에너지,,20110104,20110201,C19,"코크스, 연탄 및 석유정제품 제조업",2775,202105,1845,조경목,1.99E+13,20201231,-1.60E+12,에스케이,16039728
1.10E+12,5.32E+12,20210325,1.30E+11,2.85E+12,일반회사,2.47E+12,에스케이종합화학,,20110104,20110201,C20,화학 물질 및 화학제품 제조업; 의약품 제외,996,202105,1856,나경수,6.83E+12,20201231,-1.93E+11,에스케이,16079581
1.10E+12,1005000000,20210323,500000000,-2503000000,일반회사,3508000000,모비쟆미디어,,20110121,20110302,M71,전문 서비스업,7,202105,211,홍성현,2070000000,20201231,-318000000,롯데,18033662
1.10E+12,9807000000,20210323,100000000,4606000000,일반회사,5201000000,데이비드토이,,20110128,20171201,C33,기타 제품 제조업,22,202105,130,신상훈,11299000000,20201231,438000000,씨제이,18039288
1.10E+12,5496000000,20210330,500000000,3016000000,일반회사,2480000000,푸르웰,,20110228,20110405,I56,음식점 및 주점업,116,202105,978,박상훈,14236000000,20201231,396000000,대우건설,18031284
1.10E+12,2.58E+12,20210331,1000000000,3.87E+11,일반회사,2.20E+12,시노코페트로케미컬,,20110303,20110303,H50,수상 운송업,47,202105,1680,김남덕,4.78E+11,20201231,24360000000,장금상선,18044581
1.10E+12,1.84E+12,20210325,51600000000,2.03E+11,금융보험업,1.63E+12,엔에이치저축은행,,20110303,20140801,K64,금융업,146,202105,1958,최광수,93018000000,20201231,20698000000,농협,18003692
1.10E+12,736000000,20210319,300000000,-4922000000,일반회사,5658000000,부영환경산업,,20110307,20110405,E39,환경 정화 및 복원업,7,202105,256,이용학,0,20201231,-271000000,부영,18004151
1.10E+12,11132000000,20210330,200000000,7288000000,금융보험업,3844000000,디비씨에스아이손해사정,,20110317,20110405,K66,금융 및 보험관련 서비스업,442,202105,1377,김창호,39808000000,20201231,915000000,DB,18031282
1.10E+12,9753000000,20210330,200000000,4134000000,금융보험업,5619000000,디비씨앤에스자동차손해사정,,20110317,20110405,K66,금융 및 보험관련 서비스업,737,202105,1376,홍기창,44904000000,20201231,-34000000,DB,18004172
1.10E+12,23942000000,20210329,300000000,18357000000,금융보험업,5585000000,디비씨에이에스손해사정,,20110317,20110405,K66,금융 및 보험관련 서비스업,728,202105,1378,윤석준,53299000000,20201231,5889000000,DB,18031283
1.10E+12,4.01E+11,20210326,5.75E+11,90183000000,일반회사,3.11E+11,제이티비씨,,20110321,20110321,J60,방송업,269,202105,2153,"홍정도, 김용달",3.28E+11,20201231,-25497000000,중앙,18048428
1.10E+12,4.60E+11,20210324,39157000000,3.58E+11,일반회사,1.02E+11,에스케이바이오팜,20200702,20110401,20110502,M70,연구개발업,205,202105,1832,조정우,63013000000,20201231,-2.32E+11,에스케이,18032455
1.10E+12,9137000000,20210318,1372000000,1279000000,일반회사,7858000000,숲엔터테인먼트,,20110419,20190201,M73,"기타 전문, 과학 및 기술 서비스업",36,202105,363,김장균,26498000000,20201231,1062000000,카카오,18054284
1.10E+12,3942000000,20210331,2246000000,2732000000,일반회사,1210000000,오디언소리,,20110420,20181201,J59,영상ㆍ오디오 기록물 제작 및 배급업,36,202105,615,김용호,5817000000,20201231,661000000,네이버,18054604
1.10E+12,86000000,20210318,47876000000,-7583000000,일반회사,7669000000,유니드엘이디,,20110502,20110701,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0,202105,654,한상준,,20201231,-416000000,오씨아이,18033122
1.10E+12,1.56E+13,20210324,1.39E+11,9.12E+12,일반회사,6.46E+12,이마트,20110610,20110503,20110601,G47,소매업; 자동차 제외,27981,202105,687,강희석,1.42E+13,20201231,5.61E+11,신세계,18032072
1.10E+12,53560000000,20210326,800000000,-4404000000,일반회사,57965000000,에이피글로벌,,20110516,20110516,F41,종합 건설업,12,202105,540,권민서,8613000000,20201231,-1628000000,반도홀딩스,18058729
1.10E+12,16160000000,20210317,7882000000,14398000000,일반회사,1762000000,이랜드위시디자인,,20110524,20110524,C14,"의복, 의복 액세서리 및 모피제품 제조업",76,202105,678,정수정,8202000000,20201231,283000000,이랜드,18060256
1.10E+12,548000000,20210331,50000000,-1766000000,일반회사,2314000000,오닉스케이,,20110524,20110524,L68,부동산업,10,202105,614,김화영,494000000,20201231,8000000,카카오,18060732
1.10E+12,9055000000,20210324,2000000000,3057000000,일반회사,5998000000,엔에이치씨엠에스,,20110527,20110701,N75,사업 지원 서비스업,417,202105,1954,황인성,45276000000,20201231,372000000,효성,18034890
1.10E+12,719000000,20210329,10000000,-13000000,일반회사,732000000,언블락,,20110613,20180201,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7,202105,1773,김우석,1364000000,20201231,-692000000,네이버,18063942
1.10E+12,26734000000,20210325,1180000000,4955000000,일반회사,21779000000,티앤케이팩토리,,20110621,20141001,J63,정보서비스업,31,202105,929,신희태,19423000000,20201231,861000000,카카오,18065867
1.10E+12,1.81E+12,20210325,5.50E+11,6.75E+11,일반회사,1.13E+12,파주에너지서비스,,20110621,20110801,D35,"전기, 가스, 증기 및 공기 조절 공급업",32,202105,2362,유치석,9.27E+11,20201231,95922000000,에스케이,18036259
1.10E+12,,20210325,1000000000,-1350000000,일반회사,1350000000,키다리스타,,20110701,20110701,J58,출판업,0,202105,898,김영훈,,20201231,,다우키움,18068229
1.10E+12,2000000,20150324,1500000000,-2358000000,일반회사,2360000000,아이시어스,,20110701,20110727,J63,정보서비스업,0,202105,1733,박재우,0,20201231,0,에이치디씨,18036266
1.10E+12,26151000000,20210325,11014000000,4947000000,일반회사,21204000000,경산에코에너지,,20110705,20131201,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",0,202105,1137,박상규,6103000000,20201231,-1471000000,태영,18068966
1.10E+12,5565000000,20210325,500000000,1583000000,일반회사,3982000000,제이티비씨미디어텍,,20110729,20110729,J60,방송업,279,202105,2155,박홍재,31352000000,20201231,-301000000,중앙,18074036
1.10E+12,688000000,20210325,500000000,488000000,일반회사,200000000,서울복합물류자산관리,,20110801,20191001,L68,부동산업,18,202105,1630,"이영철, 최규선, 최진우",4645000000,20201231,-2000000,롯데,18074582
1.10E+12,688000000,20210325,500000000,488000000,일반회사,200000000,서울복합물류자산관리,,20110801,20110901,L68,부동산업,18,202105,1631,"이영철, 최규선, 최진우",4645000000,20201231,-2000000,한진,18074582
1.10E+12,3.68E+11,20210325,50000000000,28622000000,일반회사,3.39E+11,서울복합물류프로젝트금융투자,,20110801,20191001,L68,부동산업,0,202105,1632,"신영환, 남도기",55837000000,20201231,8431000000,롯데,18074676
1.10E+12,3.68E+11,20210325,50000000000,28622000000,일반회사,3.39E+11,서울복합물류프로젝트금융투자,,20110801,20110901,L68,부동산업,0,202105,1633,"신영환, 남도기",55837000000,20201231,8431000000,한진,18074676
1.10E+12,5483000000,20200529,12000000000,4695000000,일반회사,788000000,한국에스티엘,,20110826,20111001,G47,소매업; 자동차 제외,21,202105,2420,"김진엽, 몬덴츠요시",16176000000,20200229,273000000,롯데,18076863
1.10E+12,20000000,20210331,50000000,-239000000,일반회사,259000000,아모르소프트,,20110902,20110902,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",0,202105,445,김정환,0,20201231,-5000000,아이에스지주,21028642
1.10E+12,23901000000,20210325,7000000000,22204000000,일반회사,1697000000,케이티에이엠씨,,20110926,20111101,L68,부동산업,20,202105,863,류길현,5188000000,20201231,1270000000,케이티,18077781
1.10E+12,1.55E+11,20210326,690000000,1.46E+11,일반회사,9645000000,넷마블엔투,,20110930,20141030,J58,출판업,565,202105,1226,권민관,31721000000,20201231,-4460000000,넷마블,18079414
1.10E+12,5.37E+11,20210326,10582000000,3.22E+11,일반회사,2.15E+11,에스케이플래닛,,20111001,20111101,N75,사업 지원 서비스업,843,202105,1868,이한상,2.76E+11,20201231,1305000000,에스케이,18077772
1.10E+12,13021000000,20210329,700000000,4287000000,일반회사,8734000000,라인플레이,,20111021,20111021,J63,정보서비스업,138,202105,1422,이지호,17039000000,20201231,564000000,네이버,18077588
1.10E+12,1.78E+11,20210326,15000000000,22252000000,일반회사,1.56E+11,에스비에스엠앤씨,,20111101,20120412,M71,전문 서비스업,86,202105,489,정해선,74567000000,20201231,2449000000,태영,18077700
1.10E+12,2.00E+12,20210325,53418000000,1.10E+12,일반회사,9.03E+11,삼양사,20111205,20111103,20111103,C10,식료품 제조업,1312,202105,284,"송자량,강호성",1.52E+12,20201231,40328000000,삼양,18078753
1.10E+12,1.17E+12,20210315,66281000000,4.69E+11,일반회사,7.00E+11,삼척블루파워,,20111104,20141001,D35,"전기, 가스, 증기 및 공기 조절 공급업",81,202105,1610,옥인환,0,20201231,-5994000000,포스코,18078737
1.10E+12,3066000000,20210324,4750000000,-1342000000,일반회사,4408000000,에이엠플러스피에프브이강남,,20111110,20111110,L68,부동산업,0,202105,1888,이영수,112000000,20201231,-6000000,애경,18078481
1.10E+12,2116000000,20210331,6000000,1608000000,일반회사,508000000,아임포트,,20111111,20111111,J58,출판업,5,202105,457,장지윤,2748000000,20201231,-92000000,중앙,21030086
1.10E+12,6.51E+12,20210326,8585000000,5.15E+12,일반회사,1.37E+12,넷마블,20170512,20111117,20141030,J58,출판업,750,202105,1220,"권영식, 이승원",1.38E+12,20201231,1.03E+11,넷마블,18079411
1.10E+12,3738000000,20210322,10000000000,1669000000,일반회사,2069000000,제일패션리테일,,20111125,20120102,G47,소매업; 자동차 제외,615,202105,2162,류진무,22268000000,20201231,-2432000000,삼성,18079395
1.10E+12,1.37E+12,20210331,9970000000,21220000000,금융보험업,1.35E+12,쿠팡페이,,20111206,20200401,K66,금융 및 보험관련 서비스업,84,202105,2309,경인태,1.90E+11,20201231,7148000000,쿠팡,15094228
1.10E+12,8172000000,20210331,250000000,-1209000000,일반회사,9381000000,포유키즈,,20111209,20181101,G46,도매 및 상품 중개업,21,202105,976,이원일,17331000000,20201231,-523000000,카카오,15094066
1.10E+12,10000000,,10000000,10000000,일반회사,0,뉴런잉글리쉬,,20111215,20111215,P85,교육 서비스업,0,202105,93,김형욱,0,,0,카카오,15093835
1.10E+12,8724000000,20210318,53000000,3167000000,일반회사,5557000000,제이와이드컴퍼니,,20111230,20190201,M73,"기타 전문, 과학 및 기술 서비스업",24,202105,733,정덕균,11151000000,20201231,274000000,카카오,15093150
1.10E+12,5.79E+12,20210319,2.50E+11,3.48E+12,일반회사,2.31E+12,지에스에너지,,20120103,20120201,K64,금융업,150,202105,2200,허용수,1.87E+11,20201231,1.80E+11,지에스,18079512
1.10E+12,37194000000,20210329,46300000000,29074000000,일반회사,8120000000,셀트리온엔터테인먼트,,20120104,20120104,J59,영상ㆍ오디오 기록물 제작 및 배급업,22,202105,348,박재삼,21804000000,20201231,-990000000,셀트리온,15092925
1.10E+12,2162000000,20210317,2000000,970000000,일반회사,1192000000,사나이픽처스,,20120119,20191101,J59,영상ㆍ오디오 기록물 제작 및 배급업,3,202105,272,한재덕,1862000000,20201231,-945000000,카카오,15092208
1.10E+12,5607000000,20210331,3000000000,2577000000,일반회사,3030000000,아이에스인코비즈,,20120213,20120213,N75,사업 지원 서비스업,0,202105,1738,김정환,0,20201231,769000000,아이에스지주,15091396
1.10E+12,862000000,20210325,10000000,70000000,일반회사,792000000,제이지산업,,20120229,20160201,N76,임대업; 부동산 제외,18,202105,2151,박주형,3974000000,20201231,42000000,롯데,18091647
1.10E+12,1.14E+13,20210331,1.01E+11,8.65E+11,금융보험업,1.05E+13,농협손해보험,,20120302,20120302,K65,보험 및 연금업,753,202105,1264,최창수,5.59E+12,20201231,46342000000,농협,18082144
1.10E+12,6.71E+13,20210330,6.05E+11,5.06E+12,금융보험업,6.21E+13,농협생명보험,,20120302,20120302,K65,보험 및 연금업,1074,202105,1263,김인태,9.66E+12,20201231,69121000000,농협,18080828
1.10E+12,3.33E+14,20210331,2.18E+12,1.75E+13,금융보험업,3.16E+14,농협은행,,20120302,20120302,K64,금융업,17055,202105,1265,권준학,1.38E+13,20201231,1.35E+12,농협,18080827
1.10E+12,2.20E+13,20210331,1.41E+12,1.79E+13,금융보험업,4.08E+12,농협금융지주,,20120302,20120302,K64,금융업,161,202105,1262,손병환,9.04E+11,20201231,7.88E+11,농협,18081975
1.10E+12,9.59E+12,20210331,3.66E+12,5.15E+12,일반회사,4.45E+12,농협경제지주,,20120302,20120302,M71,전문 서비스업,2511,202105,1261,"장철훈,김태환",5.49E+12,20201231,31654000000,농협,18082143
1.10E+12,10935000000,20210324,600000000,6958000000,일반회사,3977000000,솔로몬테크노서플라이,,20120302,20120302,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",398,202105,356,"홍성진, 김선태, 홍대오",43440000000,20201231,1237000000,현대해상화재보험,18092602
1.10E+12,1685000000,20210324,4750000000,1685000000,일반회사,,에이엠플러스피에프브이정자,,20120322,20120322,L68,부동산업,0,202105,1892,이영수,,20201231,45000000,애경,18097145
1.10E+12,30513000000,20210323,18511000000,30197000000,금융보험업,316000000,카카오벤처스,,20120329,20150319,K64,금융업,19,202105,802,정신아,6986000000,20201231,3855000000,카카오,18098750
1.10E+12,77000000,20210330,100000000,-474000000,일반회사,551000000,동양에너지,,20120403,20161017,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,140,서한욱,,20201231,-3000000,유진,18099910
1.10E+12,12051000000,20210319,1000000,2872000000,일반회사,9179000000,영화사월광,,20120413,20191101,J59,영상ㆍ오디오 기록물 제작 및 배급업,5,202105,605,국수란,10819000000,20201231,-202000000,카카오,19002052
